iter	Passed	Remaining
14376	17624	6893
14377	17625	6891
14378	17626	6890
14379	17627	6889
14380	17628	6888
14381	17630	6886
14382	17631	6885
14383	17632	6884
14384	17633	6883
14385	17634	6881
14386	17636	6880
14387	17637	6879
14388	17638	6878
14389	17639	6876
14390	17640	6875
14391	17641	6874
14392	17643	6873
14393	17644	6871
14394	17645	6870
14395	17646	6869
14396	17647	6868
14397	17648	6866
14398	17650	6865
14399	17651	6864
14400	17652	6863
14401	17654	6862
14402	17655	6860
14403	17656	6859
14404	17657	6858
14405	17658	6857
14406	17660	6855
14407	17661	6854
14408	17662	6853
14409	17663	6852
14410	17664	6850
14411	17666	6849
14412	17667	6848
14413	17669	6847
14414	17670	6846
14415	17671	6845
14416	17672	6843
14417	17673	6842
14418	17675	6841
14419	17676	6840
14420	17677	6838
14421	17678	6837
14422	17679	6836
14423	17681	6835
14424	17682	6834
14425	17683	6832
14426	17684	6831
14427	17686	6830
14428	17687	6829
14429	17688	6827
14430	17689	6826
14431	17690	6825
14432	17692	6824
14433	17693	6822
14434	17694	6821
14435	17695	6820
14436	17696	6819
14437	17698	6817
14438	17699	6816
14439	17700	6815
14440	17701	6814
14441	17702	6812
14442	17703	6811
14443	17705	6810
14444	17706	6809
14445	17707	6807
14446	17708	6806
14447	17709	6805
14448	17711	6804
14449	17712	6803
14450	17713	6801
14451	17714	6800
14452	17715	6799
14453	17717	6798
14454	17718	6796
14455	17719	6795
14456	17720	6794
14457	17721	6793
14458	17723	6791
14459	17724	6790
14460	17725	6789
14461	17726	6788
14462	17727	6786
14463	17729	6785
14464	17730	6784
14465	17731	6783
14466	17732	6781
14467	17733	6780
14468	17734	6779
14469	17736	6778
14470	17737	6776
14471	17738	6775
14472	17739	6774
14473	17740	6773
14474	17741	6771
14475	17743	6770
14476	17744	6769
14477	17745	6768
14478	17746	6767
14479	17747	6765
14480	17749	6764
14481	17750	6763
14482	17751	6762
14483	17752	6760
14484	17753	6759
14485	17754	6758
14486	17756	6757
14487	17757	6755
14488	17758	6754
14489	17759	6753
14490	17760	6752
14491	17762	6750
14492	17763	6749
14493	17764	6748
14494	17765	6747
14495	17766	6745
14496	17767	6744
14497	17768	6743
14498	17770	6742
14499	17771	6740
14500	17772	6739
14501	17774	6738
14502	17775	6737
14503	17776	6736
14504	17777	6734
14505	17778	6733
14506	17780	6732
14507	17781	6731
14508	17782	6729
14509	17783	6728
14510	17784	6727
14511	17786	6726
14512	17787	6724
14513	17788	6723
14514	17789	6722
14515	17790	6721
14516	17792	6719
14517	17793	6718
14518	17794	6717
14519	17795	6716
14520	17796	6715
14521	17797	6713
14522	17799	6712
14523	17800	6711
14524	17801	6710
14525	17802	6708
14526	17803	6707
14527	17805	6706
14528	17806	6705
14529	17807	6703
14530	17808	6702
14531	17810	6701
14532	17811	6700
14533	17812	6698
14534	17813	6697
14535	17814	6696
14536	17816	6695
14537	17817	6694
14538	17818	6692
14539	17819	6691
14540	17820	6690
14541	17821	6689
14542	17823	6687
14543	17824	6686
14544	17825	6685
14545	17826	6684
14546	17827	6682
14547	17828	6681
14548	17830	6680
14549	17831	6679
14550	17832	6677
14551	17833	6676
14552	17834	6675
14553	17836	6674
14554	17837	6672
14555	17838	6671
14556	17839	6670
14557	17840	6669
14558	17841	6667
14559	17843	6666
14560	17844	6665
14561	17845	6664
14562	17846	6662
14563	17847	6661
14564	17849	6660
14565	17850	6659
14566	17851	6657
14567	17852	6656
14568	17853	6655
14569	17855	6654
14570	17856	6653
14571	17857	6651
14572	17858	6650
14573	17859	6649
14574	17860	6648
14575	17862	6646
14576	17863	6645
14577	17864	6644
14578	17865	6643
14579	17866	6641
14580	17867	6640
14581	17868	6639
14582	17870	6638
14583	17871	6636
14584	17872	6635
14585	17873	6634
14586	17874	6633
14587	17875	6631
14588	17877	6630
14589	17878	6629
14590	17879	6628
14591	17880	6626
14592	17881	6625
14593	17882	6624
14594	17884	6623
14595	17885	6621
14596	17886	6620
14597	17887	6619
14598	17888	6617
14599	17889	6616
14600	17890	6615
14601	17892	6614
14602	17893	6613
14603	17894	6611
14604	17895	6610
14605	17897	6609
14606	17898	6608
14607	17899	6606
14608	17900	6605
14609	17902	6604
14610	17903	6603
14611	17904	6602
14612	17905	6600
14613	17907	6599
14614	17908	6598
14615	17909	6597
14616	17910	6595
14617	17911	6594
14618	17912	6593
14619	17914	6592
14620	17915	6590
14621	17916	6589
14622	17917	6588
14623	17918	6587
14624	17919	6585
14625	17921	6584
14626	17922	6583
14627	17923	6582
14628	17924	6581
14629	17925	6579
14630	17927	6578
14631	17928	6577
14632	17929	6576
14633	17930	6574
14634	17931	6573
14635	17933	6572
14636	17934	6571
14637	17935	6569
14638	17936	6568
14639	17937	6567
14640	17939	6566
14641	17940	6564
14642	17941	6563
14643	17942	6562
14644	17943	6561
14645	17944	6559
14646	17946	6558
14647	17947	6557
14648	17948	6556
14649	17949	6555
14650	17950	6553
14651	17952	6552
14652	17953	6551
14653	17954	6550
14654	17955	6548
14655	17956	6547
14656	17957	6546
14657	17959	6545
14658	17960	6543
14659	17961	6542
14660	17962	6541
14661	17963	6540
14662	17965	6538
14663	17966	6537
14664	17967	6536
14665	17968	6535
14666	17969	6533
14667	17970	6532
14668	17972	6531
14669	17973	6530
14670	17974	6528
14671	17975	6527
14672	17976	6526
14673	17978	6525
14674	17979	6524
14675	17980	6522
14676	17981	6521
14677	17982	6520
14678	17984	6519
14679	17985	6517
14680	17986	6516
14681	17987	6515
14682	17988	6514
14683	17989	6512
14684	17991	6511
14685	17992	6510
14686	17993	6509
14687	17994	6507
14688	17996	6506
14689	17997	6505
14690	17998	6504
14691	17999	6502
14692	18000	6501
14693	18002	6500
14694	18003	6499
14695	18004	6498
14696	18005	6496
14697	18006	6495
14698	18007	6494
14699	18009	6493
14700	18010	6491
14701	18011	6490
14702	18013	6489
14703	18014	6488
14704	18015	6487
14705	18016	6485
14706	18017	6484
14707	18019	6483
14708	18020	6482
14709	18021	6480
14710	18023	6479
14711	18024	6478
14712	18025	6477
14713	18026	6476
14714	18028	6474
14715	18029	6473
14716	18030	6472
14717	18031	6471
14718	18032	6469
14719	18033	6468
14720	18035	6467
14721	18036	6466
14722	18037	6464
14723	18038	6463
14724	18039	6462
14725	18041	6461
14726	18042	6460
14727	18043	6458
14728	18044	6457
14729	18045	6456
14730	18047	6455
14731	18048	6453
14732	18049	6452
14733	18050	6451
14734	18051	6450
14735	18052	6448
14736	18053	6447
14737	18055	6446
14738	18056	6445
14739	18057	6443
14740	18058	6442
14741	18059	6441
14742	18061	6440
14743	18062	6438
14744	18063	6437
14745	18064	6436
14746	18065	6435
14747	18066	6433
14748	18068	6432
14749	18069	6431
14750	18070	6430
14751	18071	6428
14752	18072	6427
14753	18074	6426
14754	18075	6425
14755	18076	6424
14756	18077	6422
14757	18078	6421
14758	18080	6420
14759	18081	6419
14760	18082	6417
14761	18083	6416
14762	18084	6415
14763	18085	6414
14764	18087	6412
14765	18088	6411
14766	18089	6410
14767	18090	6409
14768	18091	6407
14769	18092	6406
14770	18094	6405
14771	18095	6404
14772	18096	6402
14773	18097	6401
14774	18099	6400
14775	18100	6399
14776	18101	6398
14777	18102	6396
14778	18103	6395
14779	18104	6394
14780	18106	6393
14781	18107	6391
14782	18108	6390
14783	18109	6389
14784	18110	6388
14785	18112	6386
14786	18113	6385
14787	18114	6384
14788	18115	6383
14789	18116	6381
14790	18117	6380
14791	18119	6379
14792	18120	6378
14793	18121	6376
14794	18122	6375
14795	18123	6374
14796	18124	6373
14797	18126	6371
14798	18127	6370
14799	18128	6369
14800	18129	6368
14801	18131	6367
14802	18132	6365
14803	18134	6364
14804	18135	6363
14805	18136	6362
14806	18137	6361
14807	18139	6359
14808	18140	6358
14809	18141	6357
14810	18142	6356
14811	18143	6355
14812	18144	6353
14813	18146	6352
14814	18147	6351
14815	18149	6350
14816	18150	6348
14817	18151	6347
14818	18152	6346
14819	18153	6345
14820	18154	6343
14821	18156	6342
14822	18157	6341
14823	18158	6340
14824	18159	6339
14825	18160	6337
14826	18162	6336
14827	18163	6335
14828	18164	6334
14829	18165	6332
14830	18167	6331
14831	18168	6330
14832	18169	6329
14833	18170	6327
14834	18171	6326
14835	18172	6325
14836	18174	6324
14837	18175	6323
14838	18176	6321
14839	18177	6320
14840	18178	6319
14841	18180	6318
14842	18181	6316
14843	18182	6315
14844	18183	6314
14845	18184	6313
14846	18186	6311
14847	18187	6310
14848	18188	6309
14849	18189	6308
14850	18190	6306
14851	18191	6305
14852	18193	6304
14853	18194	6303
14854	18195	6301
14855	18196	6300
14856	18197	6299
14857	18199	6298
14858	18200	6297
14859	18201	6295
14860	18202	6294
14861	18203	6293
14862	18205	6292
14863	18206	6290
14864	18207	6289
14865	18208	6288
14866	18209	6287
14867	18210	6285
14868	18212	6284
14869	18213	6283
14870	18214	6282
14871	18215	6280
14872	18216	6279
14873	18218	6278
14874	18219	6277
14875	18220	6276
14876	18221	6274
14877	18223	6273
14878	18224	6272
14879	18225	6271
14880	18227	6270
14881	18228	6268
14882	18229	6267
14883	18230	6266
14884	18231	6265
14885	18233	6263
14886	18234	6262
14887	18235	6261
14888	18236	6260
14889	18237	6258
14890	18239	6257
14891	18240	6256
14892	18241	6255
14893	18242	6253
14894	18243	6252
14895	18245	6251
14896	18246	6250
14897	18247	6249
14898	18248	6247
14899	18249	6246
14900	18251	6245
14901	18252	6244
14902	18253	6243
14903	18255	6241
14904	18256	6240
14905	18257	6239
14906	18258	6238
14907	18260	6236
14908	18261	6235
14909	18262	6234
14910	18263	6233
14911	18264	6231
14912	18265	6230
14913	18267	6229
14914	18268	6228
14915	18269	6227
14916	18270	6225
14917	18272	6224
14918	18273	6223
14919	18274	6222
14920	18275	6220
14921	18276	6219
14922	18278	6218
14923	18279	6217
14924	18280	6215
14925	18281	6214
14926	18282	6213
14927	18284	6212
14928	18285	6211
14929	18286	6209
14930	18287	6208
14931	18288	6207
14932	18290	6206
14933	18291	6204
14934	18292	6203
14935	18293	6202
14936	18294	6201
14937	18295	6199
14938	18297	6198
14939	18298	6197
14940	18299	6196
14941	18300	6194
14942	18301	6193
14943	18303	6192
14944	18304	6191
14945	18305	6190
14946	18306	6188
14947	18307	6187
14948	18308	6186
14949	18310	6185
14950	18311	6183
14951	18312	6182
14952	18313	6181
14953	18314	6180
14954	18316	6178
14955	18317	6177
14956	18318	6176
14957	18319	6175
14958	18320	6173
14959	18322	6172
14960	18323	6171
14961	18324	6170
14962	18325	6168
14963	18326	6167
14964	18327	6166
14965	18329	6165
14966	18330	6164
14967	18331	6162
14968	18332	6161
14969	18333	6160
14970	18335	6159
14971	18336	6157
14972	18337	6156
14973	18338	6155
14974	18339	6154
14975	18340	6152
14976	18342	6151
14977	18343	6150
14978	18344	6149
14979	18345	6147
14980	18346	6146
14981	18348	6145
14982	18349	6144
14983	18350	6142
14984	18351	6141
14985	18352	6140
14986	18353	6139
14987	18355	6137
14988	18356	6136
14989	18357	6135
14990	18358	6134
14991	18359	6133
14992	18361	6131
14993	18362	6130
14994	18363	6129
14995	18364	6128
14996	18365	6126
14997	18367	6125
14998	18368	6124
14999	18369	6123
15000	18370	6121
15001	18371	6120
15002	18373	6119
15003	18374	6118
15004	18375	6117
15005	18376	6115
15006	18378	6114
15007	18379	6113
15008	18380	6112
15009	18382	6111
15010	18383	6109
15011	18384	6108
15012	18385	6107
15013	18386	6106
15014	18388	6104
15015	18389	6103
15016	18390	6102
15017	18391	6101
15018	18392	6099
15019	18393	6098
15020	18395	6097
15021	18396	6096
15022	18397	6094
15023	18398	6093
15024	18399	6092
15025	18401	6091
15026	18402	6090
15027	18403	6088
15028	18404	6087
15029	18405	6086
15030	18407	6085
15031	18408	6083
15032	18409	6082
15033	18410	6081
15034	18411	6080
15035	18413	6078
15036	18414	6077
15037	18415	6076
15038	18416	6075
15039	18417	6073
15040	18419	6072
15041	18420	6071
15042	18421	6070
15043	18422	6069
15044	18423	6067
15045	18424	6066
15046	18426	6065
15047	18427	6064
15048	18428	6062
15049	18429	6061
15050	18431	6060
15051	18432	6059
15052	18433	6057
15053	18434	6056
15054	18435	6055
15055	18436	6054
15056	18438	6052
15057	18439	6051
15058	18440	6050
15059	18441	6049
15060	18442	6048
15061	18444	6046
15062	18445	6045
15063	18446	6044
15064	18447	6043
15065	18448	6041
15066	18450	6040
15067	18451	6039
15068	18452	6038
15069	18453	6036
15070	18454	6035
15071	18455	6034
15072	18457	6033
15073	18458	6031
15074	18459	6030
15075	18460	6029
15076	18461	6028
15077	18463	6026
15078	18464	6025
15079	18465	6024
15080	18466	6023
15081	18467	6022
15082	18468	6020
15083	18470	6019
15084	18471	6018
15085	18472	6017
15086	18473	6015
15087	18475	6014
15088	18476	6013
15089	18477	6012
15090	18478	6010
15091	18479	6009
15092	18481	6008
15093	18482	6007
15094	18483	6006
15095	18484	6004
15096	18486	6003
15097	18487	6002
15098	18489	6001
15099	18490	6000
15100	18491	5998
15101	18493	5997
15102	18494	5996
15103	18495	5995
15104	18496	5994
15105	18497	5992
15106	18499	5991
15107	18500	5990
15108	18501	5989
15109	18502	5987
15110	18503	5986
15111	18504	5985
15112	18506	5984
15113	18507	5982
15114	18508	5981
15115	18509	5980
15116	18511	5979
15117	18512	5978
15118	18513	5976
15119	18514	5975
15120	18515	5974
15121	18516	5973
15122	18518	5971
15123	18519	5970
15124	18520	5969
15125	18521	5968
15126	18523	5966
15127	18524	5965
15128	18525	5964
15129	18526	5963
15130	18527	5962
15131	18528	5960
15132	18530	5959
15133	18531	5958
15134	18532	5957
15135	18533	5955
15136	18535	5954
15137	18536	5953
15138	18537	5952
15139	18538	5951
15140	18540	5949
15141	18541	5948
15142	18542	5947
15143	18543	5946
15144	18544	5944
15145	18546	5943
15146	18547	5942
15147	18548	5941
15148	18549	5939
15149	18551	5938
15150	18552	5937
15151	18553	5936
15152	18554	5935
15153	18555	5933
15154	18557	5932
15155	18558	5931
15156	18559	5930
15157	18560	5928
15158	18561	5927
15159	18562	5926
15160	18564	5925
15161	18565	5923
15162	18566	5922
15163	18567	5921
15164	18568	5920
15165	18570	5919
15166	18571	5917
15167	18572	5916
15168	18573	5915
15169	18574	5914
15170	18576	5912
15171	18577	5911
15172	18578	5910
15173	18579	5909
15174	18580	5907
15175	18582	5906
15176	18583	5905
15177	18584	5904
15178	18585	5903
15179	18586	5901
15180	18588	5900
15181	18589	5899
15182	18590	5898
15183	18591	5896
15184	18593	5895
15185	18594	5894
15186	18595	5893
15187	18597	5892
15188	18598	5890
15189	18599	5889
15190	18600	5888
15191	18602	5887
15192	18603	5885
15193	18604	5884
15194	18605	5883
15195	18606	5882
15196	18607	5880
15197	18608	5879
15198	18610	5878
15199	18611	5877
15200	18612	5876
15201	18614	5874
15202	18615	5873
15203	18616	5872
15204	18617	5871
15205	18618	5869
15206	18620	5868
15207	18621	5867
15208	18622	5866
15209	18623	5865
15210	18624	5863
15211	18625	5862
15212	18627	5861
15213	18628	5860
15214	18629	5858
15215	18630	5857
15216	18631	5856
15217	18633	5855
15218	18634	5853
15219	18635	5852
15220	18636	5851
15221	18638	5850
15222	18639	5849
15223	18640	5847
15224	18641	5846
15225	18642	5845
15226	18644	5844
15227	18645	5842
15228	18646	5841
15229	18647	5840
15230	18649	5839
15231	18650	5838
15232	18651	5836
15233	18652	5835
15234	18654	5834
15235	18655	5833
15236	18656	5831
15237	18657	5830
15238	18658	5829
15239	18660	5828
15240	18661	5827
15241	18662	5825
15242	18663	5824
15243	18664	5823
15244	18666	5822
15245	18667	5820
15246	18668	5819
15247	18669	5818
15248	18670	5817
15249	18672	5815
15250	18673	5814
15251	18674	5813
15252	18675	5812
15253	18676	5810
15254	18678	5809
15255	18679	5808
15256	18680	5807
15257	18681	5806
15258	18682	5804
15259	18684	5803
15260	18685	5802
15261	18686	5801
15262	18687	5799
15263	18688	5798
15264	18689	5797
15265	18691	5796
15266	18692	5794
15267	18693	5793
15268	18694	5792
15269	18695	5791
15270	18697	5789
15271	18698	5788
15272	18699	5787
15273	18700	5786
15274	18701	5785
15275	18703	5783
15276	18704	5782
15277	18705	5781
15278	18706	5780
15279	18707	5778
15280	18708	5777
15281	18710	5776
15282	18711	5775
15283	18712	5773
15284	18713	5772
15285	18714	5771
15286	18716	5770
15287	18717	5768
15288	18718	5767
15289	18719	5766
15290	18720	5765
15291	18722	5764
15292	18723	5762
15293	18724	5761
15294	18725	5760
15295	18726	5759
15296	18728	5757
15297	18729	5756
15298	18730	5755
15299	18731	5754
15300	18732	5752
15301	18734	5751
15302	18735	5750
15303	18736	5749
15304	18738	5748
15305	18739	5746
15306	18740	5745
15307	18741	5744
15308	18743	5743
15309	18744	5742
15310	18745	5740
15311	18746	5739
15312	18748	5738
15313	18749	5737
15314	18750	5735
15315	18751	5734
15316	18752	5733
15317	18754	5732
15318	18755	5731
15319	18756	5729
15320	18757	5728
15321	18759	5727
15322	18760	5726
15323	18761	5724
15324	18762	5723
15325	18763	5722
15326	18764	5721
15327	18766	5719
15328	18767	5718
15329	18768	5717
15330	18769	5716
15331	18771	5715
15332	18772	5713
15333	18773	5712
15334	18774	5711
15335	18776	5710
15336	18777	5708
15337	18778	5707
15338	18779	5706
15339	18780	5705
15340	18781	5704
15341	18783	5702
15342	18784	5701
15343	18785	5700
15344	18786	5699
15345	18787	5697
15346	18789	5696
15347	18790	5695
15348	18791	5694
15349	18792	5692
15350	18794	5691
15351	18795	5690
15352	18796	5689
15353	18797	5688
15354	18798	5686
15355	18800	5685
15356	18801	5684
15357	18802	5683
15358	18803	5681
15359	18804	5680
15360	18806	5679
15361	18807	5678
15362	18808	5676
15363	18809	5675
15364	18810	5674
15365	18811	5673
15366	18813	5671
15367	18814	5670
15368	18815	5669
15369	18816	5668
15370	18817	5666
15371	18818	5665
15372	18820	5664
15373	18821	5663
15374	18822	5662
15375	18823	5660
15376	18824	5659
15377	18825	5658
15378	18827	5657
15379	18828	5655
15380	18829	5654
15381	18830	5653
15382	18831	5652
15383	18833	5650
15384	18834	5649
15385	18835	5648
15386	18836	5647
15387	18837	5645
15388	18839	5644
15389	18840	5643
15390	18841	5642
15391	18842	5641
15392	18843	5639
15393	18844	5638
15394	18846	5637
15395	18847	5636
15396	18848	5634
15397	18849	5633
15398	18850	5632
15399	18852	5631
15400	18853	5629
15401	18854	5628
15402	18855	5627
15403	18857	5626
15404	18858	5625
15405	18859	5623
15406	18860	5622
15407	18862	5621
15408	18863	5620
15409	18864	5619
15410	18866	5617
15411	18867	5616
15412	18868	5615
15413	18869	5614
15414	18870	5612
15415	18872	5611
15416	18873	5610
15417	18874	5609
15418	18875	5607
15419	18876	5606
15420	18878	5605
15421	18879	5604
15422	18880	5603
15423	18881	5601
15424	18882	5600
15425	18884	5599
15426	18885	5598
15427	18886	5596
15428	18887	5595
15429	18888	5594
15430	18890	5593
15431	18891	5591
15432	18892	5590
15433	18893	5589
15434	18894	5588
15435	18896	5587
15436	18897	5585
15437	18898	5584
15438	18899	5583
15439	18900	5582
15440	18901	5580
15441	18903	5579
15442	18904	5578
15443	18905	5577
15444	18906	5575
15445	18907	5574
15446	18909	5573
15447	18910	5572
15448	18911	5570
15449	18912	5569
15450	18913	5568
15451	18914	5567
15452	18916	5566
15453	18917	5564
15454	18918	5563
15455	18919	5562
15456	18920	5561
15457	18922	5559
15458	18923	5558
15459	18924	5557
15460	18925	5556
15461	18926	5554
15462	18928	5553
15463	18929	5552
15464	18930	5551
15465	18931	5549
15466	18932	5548
15467	18934	5547
15468	18935	5546
15469	18936	5545
15470	18937	5543
15471	18938	5542
15472	18939	5541
15473	18941	5540
15474	18942	5538
15475	18943	5537
15476	18944	5536
15477	18945	5535
15478	18947	5533
15479	18948	5532
15480	18949	5531
15481	18950	5530
15482	18951	5528
15483	18952	5527
15484	18954	5526
15485	18955	5525
15486	18956	5524
15487	18957	5522
15488	18958	5521
15489	18960	5520
15490	18961	5519
15491	18962	5517
15492	18963	5516
15493	18965	5515
15494	18966	5514
15495	18967	5513
15496	18969	5511
15497	18970	5510
15498	18971	5509
15499	18973	5508
15500	18974	5507
15501	18976	5506
15502	18977	5504
15503	18978	5503
15504	18979	5502
15505	18980	5501
15506	18981	5499
15507	18983	5498
15508	18984	5497
15509	18985	5496
15510	18986	5494
15511	18988	5493
15512	18989	5492
15513	18990	5491
15514	18992	5490
15515	18993	5488
15516	18994	5487
15517	18995	5486
15518	18996	5485
15519	18997	5483
15520	18999	5482
15521	19000	5481
15522	19001	5480
15523	19002	5478
15524	19003	5477
15525	19005	5476
15526	19006	5475
15527	19007	5474
15528	19008	5472
15529	19009	5471
15530	19011	5470
15531	19012	5469
15532	19013	5467
15533	19014	5466
15534	19015	5465
15535	19016	5464
15536	19018	5462
15537	19019	5461
15538	19020	5460
15539	19021	5459
15540	19023	5458
15541	19024	5456
15542	19025	5455
15543	19026	5454
15544	19027	5453
15545	19028	5451
15546	19030	5450
15547	19031	5449
15548	19032	5448
15549	19034	5447
15550	19036	5446
15551	19037	5444
15552	19038	5443
15553	19039	5442
15554	19041	5441
15555	19042	5439
15556	19043	5438
15557	19044	5437
15558	19045	5436
15559	19047	5435
15560	19048	5433
15561	19049	5432
15562	19050	5431
15563	19051	5430
15564	19053	5428
15565	19054	5427
15566	19055	5426
15567	19056	5425
15568	19058	5423
15569	19059	5422
15570	19060	5421
15571	19061	5420
15572	19062	5419
15573	19064	5417
15574	19065	5416
15575	19066	5415
15576	19067	5414
15577	19069	5412
15578	19070	5411
15579	19071	5410
15580	19072	5409
15581	19073	5408
15582	19075	5406
15583	19076	5405
15584	19077	5404
15585	19078	5403
15586	19079	5401
15587	19081	5400
15588	19082	5399
15589	19083	5398
15590	19084	5396
15591	19085	5395
15592	19086	5394
15593	19088	5393
15594	19089	5392
15595	19090	5390
15596	19091	5389
15597	19092	5388
15598	19094	5387
15599	19095	5385
15600	19096	5384
15601	19097	5383
15602	19099	5382
15603	19100	5381
15604	19102	5379
15605	19103	5378
15606	19104	5377
15607	19106	5376
15608	19107	5375
15609	19108	5373
15610	19109	5372
15611	19110	5371
15612	19111	5370
15613	19113	5368
15614	19114	5367
15615	19115	5366
15616	19117	5365
15617	19118	5364
15618	19119	5362
15619	19120	5361
15620	19121	5360
15621	19123	5359
15622	19124	5357
15623	19125	5356
15624	19126	5355
15625	19127	5354
15626	19129	5353
15627	19130	5351
15628	19131	5350
15629	19132	5349
15630	19134	5348
15631	19135	5346
15632	19136	5345
15633	19137	5344
15634	19138	5343
15635	19139	5341
15636	19141	5340
15637	19142	5339
15638	19143	5338
15639	19144	5337
15640	19146	5335
15641	19147	5334
15642	19149	5333
15643	19150	5332
15644	19151	5331
15645	19152	5329
15646	19154	5328
15647	19155	5327
15648	19156	5326
15649	19157	5325
15650	19159	5323
15651	19160	5322
15652	19161	5321
15653	19162	5320
15654	19163	5318
15655	19165	5317
15656	19166	5316
15657	19167	5315
15658	19168	5313
15659	19169	5312
15660	19171	5311
15661	19172	5310
15662	19173	5309
15663	19174	5307
15664	19176	5306
15665	19177	5305
15666	19178	5304
15667	19179	5302
15668	19180	5301
15669	19181	5300
15670	19183	5299
15671	19184	5297
15672	19185	5296
15673	19186	5295
15674	19187	5294
15675	19189	5293
15676	19190	5291
15677	19191	5290
15678	19192	5289
15679	19193	5288
15680	19195	5286
15681	19196	5285
15682	19197	5284
15683	19198	5283
15684	19199	5281
15685	19201	5280
15686	19202	5279
15687	19203	5278
15688	19204	5277
15689	19205	5275
15690	19207	5274
15691	19208	5273
15692	19209	5272
15693	19210	5270
15694	19211	5269
15695	19212	5268
15696	19214	5267
15697	19215	5265
15698	19216	5264
15699	19217	5263
15700	19218	5262
15701	19220	5261
15702	19221	5259
15703	19222	5258
15704	19224	5257
15705	19225	5256
15706	19226	5254
15707	19227	5253
15708	19229	5252
15709	19230	5251
15710	19231	5250
15711	19232	5248
15712	19233	5247
15713	19234	5246
15714	19236	5245
15715	19237	5243
15716	19238	5242
15717	19239	5241
15718	19240	5240
15719	19242	5238
15720	19243	5237
15721	19244	5236
15722	19245	5235
15723	19246	5233
15724	19247	5232
15725	19249	5231
15726	19250	5230
15727	19251	5229
15728	19253	5227
15729	19254	5226
15730	19255	5225
15731	19256	5224
15732	19258	5223
15733	19259	5221
15734	19260	5220
15735	19261	5219
15736	19262	5218
15737	19264	5216
15738	19265	5215
15739	19266	5214
15740	19267	5213
15741	19268	5211
15742	19270	5210
15743	19271	5209
15744	19272	5208
15745	19273	5207
15746	19274	5205
15747	19276	5204
15748	19277	5203
15749	19278	5202
15750	19279	5200
15751	19280	5199
15752	19282	5198
15753	19283	5197
15754	19284	5195
15755	19285	5194
15756	19286	5193
15757	19287	5192
15758	19289	5191
15759	19290	5189
15760	19291	5188
15761	19292	5187
15762	19293	5186
15763	19295	5184
15764	19296	5183
15765	19297	5182
15766	19298	5181
15767	19299	5179
15768	19301	5178
15769	19302	5177
15770	19303	5176
15771	19304	5174
15772	19305	5173
15773	19306	5172
15774	19308	5171
15775	19309	5170
15776	19310	5168
15777	19311	5167
15778	19312	5166
15779	19314	5165
15780	19315	5163
15781	19316	5162
15782	19317	5161
15783	19319	5160
15784	19320	5158
15785	19321	5157
15786	19322	5156
15787	19323	5155
15788	19325	5154
15789	19326	5152
15790	19327	5151
15791	19328	5150
15792	19329	5149
15793	19330	5147
15794	19332	5146
15795	19333	5145
15796	19334	5144
15797	19335	5142
15798	19336	5141
15799	19338	5140
15800	19339	5139
15801	19340	5138
15802	19342	5136
15803	19343	5135
15804	19344	5134
15805	19345	5133
15806	19347	5132
15807	19348	5130
15808	19349	5129
15809	19351	5128
15810	19352	5127
15811	19353	5125
15812	19354	5124
15813	19355	5123
15814	19357	5122
15815	19358	5121
15816	19359	5119
15817	19360	5118
15818	19361	5117
15819	19363	5116
15820	19364	5114
15821	19365	5113
15822	19366	5112
15823	19367	5111
15824	19369	5110
15825	19370	5108
15826	19371	5107
15827	19372	5106
15828	19373	5105
15829	19375	5103
15830	19376	5102
15831	19377	5101
15832	19378	5100
15833	19379	5098
15834	19381	5097
15835	19382	5096
15836	19383	5095
15837	19384	5094
15838	19385	5092
15839	19387	5091
15840	19388	5090
15841	19389	5089
15842	19390	5087
15843	19391	5086
15844	19393	5085
15845	19394	5084
15846	19395	5082
15847	19396	5081
15848	19397	5080
15849	19399	5079
15850	19400	5078
15851	19401	5076
15852	19402	5075
15853	19403	5074
15854	19405	5073
15855	19406	5071
15856	19407	5070
15857	19408	5069
15858	19409	5068
15859	19411	5066
15860	19412	5065
15861	19413	5064
15862	19414	5063
15863	19415	5062
15864	19416	5060
15865	19418	5059
15866	19419	5058
15867	19420	5057
15868	19421	5055
15869	19422	5054
15870	19424	5053
15871	19425	5052
15872	19426	5050
15873	19427	5049
15874	19429	5048
15875	19430	5047
15876	19431	5046
15877	19432	5044
15878	19433	5043
15879	19435	5042
15880	19436	5041
15881	19437	5039
15882	19438	5038
15883	19439	5037
15884	19441	5036
15885	19442	5034
15886	19443	5033
15887	19444	5032
15888	19445	5031
15889	19447	5030
15890	19448	5028
15891	19449	5027
15892	19450	5026
15893	19451	5025
15894	19452	5023
15895	19454	5022
15896	19455	5021
15897	19456	5020
15898	19457	5018
15899	19458	5017
15900	19460	5016
15901	19462	5015
15902	19463	5014
15903	19464	5013
15904	19466	5011
15905	19467	5010
15906	19468	5009
15907	19469	5008
15908	19470	5006
15909	19472	5005
15910	19473	5004
15911	19474	5003
15912	19476	5002
15913	19477	5000
15914	19478	4999
15915	19480	4998
15916	19481	4997
15917	19482	4996
15918	19483	4994
15919	19484	4993
15920	19486	4992
15921	19487	4991
15922	19488	4990
15923	19490	4988
15924	19491	4987
15925	19492	4986
15926	19493	4985
15927	19495	4983
15928	19496	4982
15929	19497	4981
