iter	RMSE	MAE
15508	7.026177537	5.483978274
15509	7.025438268	5.483542375
15510	7.02483688	5.48310921
15511	7.024188602	5.482655431
15512	7.023188733	5.481955262
15513	7.022912305	5.481714702
15514	7.022049223	5.481064096
15515	7.021556624	5.480566614
15516	7.021421828	5.480454755
15517	7.020744904	5.479868705
15518	7.019988615	5.479263045
15519	7.01936252	5.478748826
15520	7.018963162	5.478443895
15521	7.018647913	5.478119228
15522	7.018097782	5.477599587
15523	7.017806397	5.477412989
15524	7.016837415	5.476522396
15525	7.016350081	5.476120974
15526	7.015984161	5.475832731
15527	7.015300416	5.475254023
15528	7.015112395	5.475064686
15529	7.014983449	5.47499289
15530	7.01408327	5.474234104
15531	7.013612786	5.473963533
15532	7.012074277	5.4726201
15533	7.011399492	5.472137649
15534	7.010515141	5.471534681
15535	7.009997385	5.471100473
15536	7.009602289	5.470768906
15537	7.009233766	5.470476881
15538	7.008684231	5.469906806
15539	7.008279232	5.469448762
15540	7.007369896	5.468752412
15541	7.006715962	5.46835389
15542	7.005969626	5.46763096
15543	7.005402721	5.467119186
15544	7.005082534	5.466789133
15545	7.004773947	5.466498742
15546	7.004533338	5.46618197
15547	7.003570777	5.46537289
15548	7.003242394	5.465140236
15549	7.002546311	5.464542995
15550	7.001935775	5.463943401
15551	7.001169877	5.463277061
15552	7.000504039	5.462736129
15553	6.999912994	5.462280793
15554	6.999344289	5.461628217
15555	6.99866364	5.461127479
15556	6.99741065	5.460507739
15557	6.996536597	5.459761836
15558	6.996045974	5.459368237
15559	6.995681662	5.45904909
15560	6.99443321	5.458242743
15561	6.993931512	5.457737678
15562	6.993293239	5.457333675
15563	6.992680061	5.456795615
15564	6.992323339	5.456438131
15565	6.991904147	5.456034046
15566	6.991474884	5.455587895
15567	6.99032032	5.455056986
15568	6.9898155	5.454654147
15569	6.988881989	5.453955961
15570	6.988316514	5.453472607
15571	6.987986413	5.453281661
15572	6.987314461	5.452790482
15573	6.986258362	5.452162066
15574	6.985362948	5.45149265
15575	6.98470264	5.450958114
15576	6.983828128	5.450312274
15577	6.983091095	5.449686084
15578	6.982514575	5.4492674
15579	6.981953278	5.448770313
15580	6.981415232	5.448450157
15581	6.981065528	5.448183069
15582	6.980449823	5.44760075
15583	6.980016971	5.447310627
15584	6.979421166	5.446795692
15585	6.978822556	5.446376748
15586	6.97795019	5.445986823
15587	6.977209964	5.445355079
15588	6.976495323	5.444777636
15589	6.976083649	5.444460288
15590	6.975253873	5.443805621
15591	6.974389677	5.443334429
15592	6.973964442	5.443015937
15593	6.973608052	5.442797768
15594	6.973150635	5.442407908
15595	6.972201731	5.441885185
15596	6.971749599	5.441359425
15597	6.970796329	5.440749641
15598	6.969999262	5.439995925
15599	6.969440766	5.439681172
15600	6.968895507	5.439297593
15601	6.968725141	5.439201059
15602	6.968197833	5.438597727
15603	6.967877676	5.438366845
15604	6.967203742	5.437991457
15605	6.966507387	5.437427564
15606	6.965630586	5.436726327
15607	6.964844571	5.436268326
15608	6.964783551	5.436201356
15609	6.964023991	5.435766246
15610	6.963475232	5.435322748
15611	6.963100608	5.435037611
15612	6.962384206	5.434469871
15613	6.961936592	5.433978506
15614	6.961317579	5.43353374
15615	6.960587755	5.432938728
15616	6.959340483	5.432377714
15617	6.95851172	5.431793317
15618	6.957851892	5.431348906
15619	6.95734949	5.430967549
15620	6.956887784	5.430635268
15621	6.956277189	5.430203079
15622	6.955699885	5.429629975
15623	6.955156455	5.429371602
15624	6.954651834	5.429032802
15625	6.953617567	5.428428799
15626	6.952934948	5.427876793
15627	6.952422108	5.42754936
15628	6.951782791	5.427029332
15629	6.951113666	5.426537821
15630	6.950262811	5.426035059
15631	6.949682388	5.425448471
15632	6.949351606	5.425044902
15633	6.948813253	5.42446355
15634	6.948199911	5.423985091
15635	6.947973604	5.423712406
15636	6.947552382	5.423362819
15637	6.94613367	5.422252665
15638	6.945785787	5.422021631
15639	6.945235113	5.421620927
15640	6.944294471	5.420876288
15641	6.943905809	5.420600631
15642	6.943233722	5.419992243
15643	6.942807229	5.419631881
15644	6.942217543	5.419119315
15645	6.941697269	5.418702847
15646	6.941319705	5.41831402
15647	6.940755273	5.417736148
15648	6.940210764	5.417277915
15649	6.939379786	5.416732774
15650	6.937874042	5.415695061
15651	6.937655394	5.41547861
15652	6.936571369	5.414980886
15653	6.935755214	5.414393605
15654	6.935193315	5.413944766
15655	6.934473797	5.413309546
15656	6.934002261	5.412815884
15657	6.933184954	5.412341688
15658	6.932493309	5.411820457
15659	6.931617771	5.411102626
15660	6.931266967	5.410771258
15661	6.930664034	5.410312723
15662	6.929699971	5.409607146
15663	6.928812491	5.408780837
15664	6.928386323	5.408503914
15665	6.927643868	5.407826033
15666	6.926815297	5.407245593
15667	6.926211392	5.406844808
15668	6.925206328	5.405946715
15669	6.923789962	5.405208567
15670	6.923037209	5.404432182
15671	6.922674171	5.404103364
15672	6.921899906	5.403353477
15673	6.921040298	5.402795095
15674	6.920315038	5.402386564
15675	6.920089289	5.402200701
15676	6.919253071	5.401774108
15677	6.918512391	5.401184403
15678	6.917230948	5.400334677
15679	6.916728855	5.399815352
15680	6.916181371	5.399328401
15681	6.915195169	5.398684215
15682	6.914738136	5.398274293
15683	6.914416638	5.397997259
15684	6.913877214	5.397625321
15685	6.913473469	5.397312632
15686	6.913128348	5.397081986
15687	6.912479842	5.396712363
15688	6.91202154	5.39634504
15689	6.91104185	5.395646874
15690	6.910150415	5.394988504
15691	6.909501242	5.394500897
15692	6.909209405	5.394208333
15693	6.908629727	5.393792954
15694	6.908179398	5.393346901
15695	6.907161861	5.392604509
15696	6.906654981	5.392226326
15697	6.905989904	5.391617254
15698	6.905295709	5.391170582
15699	6.904101507	5.390100255
15700	6.903505722	5.389617158
15701	6.902773099	5.389058203
15702	6.901940664	5.388217767
15703	6.901202088	5.387662137
15704	6.900216501	5.386759431
15705	6.899313487	5.386079505
15706	6.898779831	5.385707882
15707	6.898473432	5.385363929
15708	6.89755545	5.384803272
15709	6.897041751	5.384287807
15710	6.896099968	5.383630784
15711	6.895525882	5.383134855
15712	6.895267786	5.382900309
15713	6.894335499	5.382520605
15714	6.894176051	5.382390139
15715	6.893647105	5.382020226
15716	6.893280449	5.38173975
15717	6.892593995	5.381486287
15718	6.891683748	5.380736055
15719	6.890940895	5.38014749
15720	6.890533559	5.379742995
15721	6.889751166	5.379082846
15722	6.888774352	5.378545002
15723	6.88840849	5.378144576
15724	6.887921931	5.377796042
15725	6.887440508	5.377372121
15726	6.886708835	5.376815065
15727	6.885924411	5.376331363
15728	6.885422553	5.376015461
15729	6.885054729	5.375658486
15730	6.884079141	5.375034567
15731	6.883376517	5.374676621
15732	6.882324619	5.374018586
15733	6.881444664	5.373406934
15734	6.880570475	5.372986673
15735	6.880089894	5.372528851
15736	6.879455949	5.372022809
15737	6.87825989	5.371112623
15738	6.87777696	5.370715787
15739	6.87720448	5.370341369
15740	6.87705728	5.370201658
15741	6.876565727	5.369747998
15742	6.875720142	5.369285023
15743	6.875401301	5.368898313
15744	6.874607162	5.368373968
15745	6.874122741	5.367899124
15746	6.873191194	5.367188232
15747	6.872351102	5.366544218
15748	6.871445722	5.365823979
15749	6.87094058	5.365410745
15750	6.870614305	5.365101954
15751	6.870029131	5.364651262
15752	6.869258288	5.364050027
15753	6.868344486	5.363537964
15754	6.867728909	5.363155152
15755	6.867159458	5.362803093
15756	6.866346687	5.362121264
15757	6.865981201	5.361789395
15758	6.865301517	5.361400658
15759	6.864600905	5.360953898
15760	6.864021086	5.360451371
15761	6.863515924	5.360091038
15762	6.863407712	5.359985998
15763	6.862848348	5.35966272
15764	6.862071628	5.359137006
15765	6.861737665	5.3588706
15766	6.861329323	5.358651552
15767	6.860793172	5.358081223
15768	6.859661056	5.357339226
15769	6.85946632	5.357103346
15770	6.858998549	5.356652143
15771	6.858327518	5.355999653
15772	6.85800127	5.355663934
15773	6.857570533	5.355324315
15774	6.856874596	5.354801308
15775	6.856076312	5.354271437
15776	6.855698322	5.35406229
15777	6.854784548	5.353449536
15778	6.854327916	5.353048659
15779	6.854150007	5.352880387
15780	6.853724811	5.352555333
15781	6.853331352	5.352321941
15782	6.852371011	5.351468936
15783	6.852061178	5.351226297
15784	6.851740389	5.351073399
15785	6.851183363	5.35073082
15786	6.850231861	5.349973337
15787	6.849730015	5.34945904
15788	6.848959761	5.348983784
15789	6.848537572	5.348652671
15790	6.847959484	5.34813367
15791	6.847209531	5.34751384
15792	6.846699836	5.347069618
15793	6.845785084	5.346186964
15794	6.845318236	5.345687552
15795	6.844299946	5.344959116
15796	6.843976207	5.344749601
15797	6.843731512	5.344461531
15798	6.842912782	5.34376533
15799	6.842541775	5.343342743
15800	6.841243211	5.342268653
15801	6.840303705	5.341723085
15802	6.839848846	5.341417157
15803	6.838685964	5.340674162
15804	6.838118253	5.340303708
15805	6.837762701	5.340002792
15806	6.837113478	5.339537142
15807	6.836487438	5.338981495
15808	6.83532147	5.33829582
15809	6.834552472	5.337888766
15810	6.83419655	5.337553749
15811	6.833792378	5.337151245
15812	6.833081344	5.336661661
15813	6.83213211	5.33590947
15814	6.831777541	5.335694654
15815	6.831447794	5.335384822
15816	6.830072777	5.334309355
15817	6.828960505	5.333658027
15818	6.828443299	5.3331015
15819	6.827731024	5.332467455
15820	6.827379308	5.332083204
15821	6.826766133	5.331698257
15822	6.826489915	5.331406776
15823	6.82607786	5.3310592
15824	6.825445609	5.330610724
15825	6.824738166	5.330079012
15826	6.824328724	5.329663448
15827	6.82389559	5.329386729
15828	6.823479919	5.328993303
15829	6.822485274	5.328303461
15830	6.822072288	5.327876253
15831	6.821279773	5.327486018
15832	6.820753347	5.327062606
15833	6.820134472	5.326612672
15834	6.819126419	5.32588143
15835	6.818120304	5.32492938
15836	6.817206024	5.324266134
15837	6.816916124	5.323998859
15838	6.815830891	5.323254449
15839	6.814858201	5.322543072
15840	6.814508836	5.322209837
15841	6.814080475	5.321760717
15842	6.813242143	5.321179819
15843	6.812718538	5.320885287
15844	6.811972517	5.320196337
15845	6.811115209	5.319506927
15846	6.810540446	5.318771094
15847	6.80964006	5.318282022
15848	6.808327552	5.317517403
15849	6.807426226	5.316983636
15850	6.806238236	5.316010191
15851	6.805539557	5.315428973
15852	6.804943737	5.31480596
15853	6.804106175	5.314185227
15854	6.803061256	5.313446332
15855	6.80234562	5.312902797
15856	6.801405569	5.312089141
15857	6.800647607	5.311471431
15858	6.800245586	5.311025084
15859	6.799612634	5.310686206
15860	6.799079613	5.310174367
15861	6.79846647	5.309611853
15862	6.797975555	5.309221224
15863	6.797638384	5.30886784
15864	6.797090446	5.308418501
15865	6.796191552	5.307540144
15866	6.795542361	5.30703182
15867	6.794360363	5.306260388
15868	6.79383677	5.305798231
15869	6.793424999	5.305446942
15870	6.792831229	5.305086276
15871	6.792430601	5.304650718
15872	6.791519982	5.304061763
15873	6.790792497	5.303438996
15874	6.790363773	5.303132395
15875	6.789573355	5.302594767
15876	6.789186302	5.302336041
15877	6.788353578	5.301754894
15878	6.787401246	5.301015081
15879	6.786504113	5.300460796
15880	6.785623795	5.299887757
15881	6.78530923	5.299704938
15882	6.784780679	5.29917608
15883	6.784169868	5.298594784
15884	6.783910506	5.298373793
15885	6.783135652	5.29789864
15886	6.782174179	5.297181907
15887	6.78135078	5.296604836
15888	6.780587121	5.296140325
15889	6.780198838	5.295835497
15890	6.77936628	5.295116289
15891	6.778278327	5.294334363
15892	6.77771767	5.293835536
15893	6.777248558	5.293369908
15894	6.776732172	5.292959791
15895	6.775866337	5.292343392
15896	6.775414101	5.291986332
15897	6.774729738	5.291518627
15898	6.774151314	5.290946011
15899	6.773442702	5.290514289
15900	6.772945491	5.290113654
15901	6.77262086	5.289903343
15902	6.771875609	5.289402386
15903	6.771474248	5.288943119
15904	6.770530065	5.288372959
15905	6.769636654	5.287628979
15906	6.769297352	5.287270875
15907	6.768653302	5.286894663
15908	6.767913423	5.286274639
15909	6.76742072	5.285752783
15910	6.76697918	5.285298702
15911	6.766293738	5.28493063
15912	6.765580233	5.284418126
15913	6.765207108	5.284072049
15914	6.764724122	5.283631855
15915	6.764426626	5.283436445
15916	6.763747779	5.282910045
15917	6.763151444	5.282489182
15918	6.762858489	5.282223847
15919	6.762316536	5.281883781
15920	6.762171687	5.281757499
15921	6.761285545	5.281140872
15922	6.76073777	5.280707995
15923	6.76008098	5.280076273
15924	6.75962091	5.279826145
15925	6.758595456	5.279131684
15926	6.758214296	5.278748862
15927	6.757560417	5.278278821
15928	6.757212144	5.277949314
15929	6.756868995	5.277623245
15930	6.756482302	5.277253581
15931	6.756121333	5.276915165
15932	6.754889504	5.275908564
15933	6.754512843	5.275630076
15934	6.75419287	5.275307059
15935	6.753474477	5.274847577
15936	6.752948586	5.274281373
15937	6.752661833	5.274077778
15938	6.752371497	5.273823887
15939	6.751739533	5.273216388
15940	6.751236797	5.27276665
15941	6.750716797	5.272409526
15942	6.750391611	5.272105211
15943	6.749702473	5.27160818
15944	6.749115954	5.271108158
15945	6.748844826	5.270908057
15946	6.748149038	5.270229277
15947	6.747404501	5.269704539
15948	6.746933118	5.269185791
15949	6.746415737	5.268828055
15950	6.745948034	5.268527581
15951	6.744983521	5.267895562
15952	6.744299315	5.267210166
15953	6.743786174	5.266853124
15954	6.743324717	5.266422947
15955	6.74261358	5.265824638
15956	6.742043028	5.265384398
15957	6.741508346	5.265075514
15958	6.740734161	5.264599975
15959	6.740373471	5.264307658
15960	6.73998426	5.263978365
15961	6.739793334	5.263788951
15962	6.739455848	5.263451851
15963	6.739092011	5.263221899
15964	6.738409452	5.262648773
15965	6.738128978	5.262438884
15966	6.737523471	5.262003839
15967	6.736717943	5.261482499
15968	6.736178296	5.261095894
15969	6.736002363	5.260981509
15970	6.735439278	5.260604613
15971	6.734751733	5.260170382
15972	6.734346028	5.259840211
15973	6.733904506	5.259440536
15974	6.73350175	5.259099062
15975	6.732691691	5.258409029
15976	6.731484975	5.25768363
15977	6.731291577	5.257479271
15978	6.730021478	5.256447431
15979	6.729329352	5.25605404
15980	6.728938739	5.255834863
15981	6.728335895	5.255340658
15982	6.727892142	5.25493301
15983	6.72737452	5.254447403
15984	6.727137531	5.254190009
15985	6.726555543	5.253760683
15986	6.72591832	5.253263092
15987	6.72556133	5.253049326
15988	6.724866834	5.252487463
15989	6.724570323	5.252151414
15990	6.723447551	5.251377041
15991	6.722810497	5.250974232
15992	6.722615463	5.250847023
15993	6.722321577	5.250562451
15994	6.720898719	5.2495589
15995	6.720564261	5.249358612
15996	6.719955354	5.248843959
15997	6.719340162	5.248425861
15998	6.719119025	5.24821543
15999	6.718660774	5.247780009
16000	6.718543173	5.247703408
16001	6.718264863	5.247449976
16002	6.717202894	5.246582272
16003	6.716822002	5.246250406
16004	6.716302712	5.245756492
16005	6.715284352	5.245088404
16006	6.71428885	5.244352782
16007	6.713897776	5.243964556
16008	6.712912099	5.243404764
16009	6.712288727	5.242875296
16010	6.711976414	5.242676335
16011	6.711595154	5.242294856
16012	6.711380102	5.242108505
16013	6.71071163	5.241494722
16014	6.710247643	5.241001837
16015	6.709676259	5.240632434
16016	6.708682163	5.239765155
16017	6.708330948	5.239517984
16018	6.707684453	5.238862552
16019	6.707232619	5.238288442
16020	6.706615021	5.237640287
16021	6.706128077	5.237277111
16022	6.705533152	5.236860352
16023	6.70515335	5.236503503
16024	6.704680369	5.236113117
16025	6.704214284	5.235629004
16026	6.703559208	5.235019023
16027	6.703126253	5.234587365
16028	6.702176405	5.233874507
16029	6.701520876	5.23349998
16030	6.700309812	5.232834063
16031	6.699574697	5.232307328
16032	6.69875516	5.231845962
16033	6.698460248	5.231587298
16034	6.697787268	5.231207301
16035	6.69741471	5.230906278
16036	6.696918601	5.230537595
16037	6.696533447	5.230234663
16038	6.69564422	5.229621364
16039	6.694889482	5.229081059
16040	6.693970143	5.228467538
16041	6.693337738	5.228026272
16042	6.692564711	5.22756569
16043	6.691621694	5.226921719
16044	6.691035528	5.226412205
16045	6.690140133	5.225869354
16046	6.689249797	5.225104769
16047	6.688417427	5.224542566
16048	6.687953014	5.224085221
16049	6.687416321	5.223709078
16050	6.68677119	5.223295894
16051	6.685534743	5.222569126
16052	6.685131012	5.222287589
16053	6.684758276	5.221956246
16054	6.684419831	5.221669205
16055	6.683782597	5.221118195
16056	6.683144475	5.220519227
16057	6.682519182	5.220120528
16058	6.681521059	5.219302937
16059	6.680914328	5.218824837
16060	6.680097232	5.218153945
16061	6.679462361	5.217806336
16062	6.679249321	5.21756807
16063	6.678617286	5.217079849
16064	6.678130831	5.216658069
16065	6.677761729	5.216345019
16066	6.677182136	5.215864435
16067	6.676603273	5.215475294
16068	6.676193384	5.2150891
16069	6.67553521	5.214532715
16070	6.674832565	5.214028398
16071	6.674167109	5.213494822
16072	6.673440251	5.212985652
16073	6.672806725	5.212550329
16074	6.672423962	5.212214051
16075	6.671864036	5.211652478
16076	6.671253643	5.211241466
16077	6.670487026	5.210566512
16078	6.669565126	5.210121563
16079	6.66884636	5.209540197
16080	6.6680307	5.208968804
16081	6.66718468	5.208462186
16082	6.666319633	5.207597126
16083	6.665870883	5.207347689
16084	6.665109809	5.206784539
16085	6.664434109	5.206173997
16086	6.663776953	5.20557296
16087	6.663264048	5.205320849
16088	6.66298356	5.205019888
16089	6.662145151	5.204385151
16090	6.661245756	5.203792247
16091	6.660532756	5.203259635
16092	6.660051953	5.202840544
16093	6.659561126	5.202375782
16094	6.659240029	5.202042235
16095	6.659118612	5.201912089
16096	6.658610689	5.201459554
16097	6.657591959	5.20070235
16098	6.656677294	5.200026086
16099	6.6563681	5.199735495
16100	6.655875119	5.199328948
16101	6.655425486	5.199112839
16102	6.654998495	5.198597537
16103	6.654381962	5.198224637
16104	6.654139819	5.198020985
16105	6.653499438	5.197531719
16106	6.652987265	5.197087338
16107	6.652338551	5.19663993
16108	6.651855323	5.196225169
16109	6.651430475	5.195936099
16110	6.650964069	5.195560222
16111	6.650257904	5.194946736
16112	6.649860668	5.194628551
16113	6.648698615	5.193695164
16114	6.648182701	5.193141953
16115	6.64759578	5.19284449
16116	6.647034583	5.192373794
16117	6.646236808	5.191761884
16118	6.645903097	5.19140504
16119	6.645439097	5.190919966
16120	6.645247346	5.190726918
16121	6.644977756	5.190497801
16122	6.643835042	5.189662871
16123	6.643253872	5.189056375
16124	6.642597139	5.18854689
16125	6.641930789	5.188122563
16126	6.641216711	5.187694875
16127	6.640640351	5.187209714
16128	6.640346876	5.18701349
16129	6.639678826	5.18647039
16130	6.639262453	5.186144089
16131	6.638858421	5.185761457
16132	6.638181387	5.185144885
16133	6.637607716	5.184738318
16134	6.63705795	5.184443704
16135	6.636425153	5.183973357
16136	6.635896695	5.183540688
16137	6.635448965	5.183224954
16138	6.634330466	5.182363571
16139	6.633967432	5.182038864
16140	6.633671295	5.181757887
16141	6.632730417	5.181189121
16142	6.63223696	5.180788759
16143	6.631826595	5.180457658
16144	6.631222979	5.18022872
16145	6.630738057	5.179746393
16146	6.630265379	5.179332129
16147	6.629921128	5.179042237
16148	6.629439376	5.178719875
16149	6.628958519	5.178381639
16150	6.628375669	5.177919535
16151	6.627913724	5.177466994
16152	6.62688828	5.176742702
16153	6.626529266	5.176450546
16154	6.625926844	5.176018956
16155	6.625017724	5.175282155
16156	6.62457872	5.174838784
16157	6.623808043	5.17436066
16158	6.623284664	5.173807713
16159	6.622899446	5.173587046
16160	6.622195679	5.173214078
16161	6.621176566	5.17230532
16162	6.620899252	5.172094733
16163	6.619908438	5.171241379
16164	6.619576427	5.171056929
16165	6.618598007	5.170276146
16166	6.617849322	5.169770066
16167	6.616937251	5.169220531
16168	6.616242113	5.168790583
16169	6.615135297	5.167959659
16170	6.614997436	5.167843497
16171	6.61454518	5.167396048
16172	6.61377353	5.166835623
16173	6.61292469	5.166379702
16174	6.612806569	5.166298734
16175	6.612120838	5.165819555
16176	6.611487781	5.165251522
16177	6.610722955	5.164727001
16178	6.610177261	5.164306653
16179	6.609411938	5.163914978
16180	6.608982512	5.163604531
16181	6.608184019	5.163165011
16182	6.60762109	5.162845282
16183	6.607193128	5.162530466
16184	6.606894486	5.162222213
16185	6.606209131	5.161828624
16186	6.605078795	5.161042574
16187	6.604562083	5.160673774
16188	6.604260056	5.160374152
16189	6.60396062	5.160134406
16190	6.603510816	5.159819308
16191	6.603076919	5.159433364
16192	6.602148972	5.158744102
16193	6.601373186	5.158168425
16194	6.600920779	5.157805783
16195	6.600411077	5.157410605
16196	6.599550514	5.156821361
16197	6.598825573	5.156185819
16198	6.59779034	5.155372896
16199	6.597494208	5.155110348
16200	6.597159952	5.154865484
16201	6.596189961	5.154044906
16202	6.595905294	5.153804428
16203	6.595094896	5.15328973
16204	6.594515701	5.152836793
16205	6.593940768	5.152319977
16206	6.593418472	5.151924033
16207	6.593163087	5.151644203
16208	6.592345545	5.150934571
16209	6.591468886	5.150219553
16210	6.591020627	5.14984646
16211	6.590546026	5.149346575
16212	6.589831227	5.148878987
16213	6.58929879	5.14855737
16214	6.588445113	5.148053834
16215	6.587580738	5.14737612
16216	6.587163781	5.146930338
16217	6.586814529	5.146647642
16218	6.586087324	5.146050342
16219	6.585918946	5.145913271
16220	6.585516304	5.145579912
16221	6.585455885	5.145494097
16222	6.584837025	5.14507155
16223	6.58423568	5.14470452
16224	6.58365105	5.144404337
16225	6.583286144	5.144084543
16226	6.582781201	5.143547736
16227	6.582261589	5.14315718
16228	6.581569725	5.142644237
16229	6.580664173	5.14191508
16230	6.580343395	5.141714042
16231	6.57995592	5.141315492
16232	6.579541335	5.140907365
16233	6.578708918	5.140221621
16234	6.578120446	5.13981537
16235	6.577498829	5.139403723
16236	6.576823579	5.138946345
16237	6.57645318	5.138705308
16238	6.576173858	5.138580002
16239	6.57551846	5.138138918
16240	6.574565674	5.137369866
16241	6.573712086	5.136788498
16242	6.572909749	5.136313348
16243	6.572259082	5.135774263
16244	6.571657311	5.135297626
16245	6.571400519	5.135105144
16246	6.571070997	5.134758007
16247	6.570551596	5.13420923
16248	6.57006266	5.133867404
16249	6.569577413	5.133309535
16250	6.56937281	5.133101994
16251	6.568648666	5.132489859
16252	6.567955369	5.131858914
16253	6.567254758	5.131413139
16254	6.566640638	5.131028032
16255	6.566370567	5.130748307
16256	6.565466836	5.1299794
16257	6.564640417	5.12936832
16258	6.5642724	5.128994032
16259	6.563767692	5.128576752
16260	6.563347954	5.128223524
16261	6.562916135	5.127820531
16262	6.561970407	5.127159574
16263	6.561161692	5.126614638
16264	6.560712756	5.126206889
16265	6.560241269	5.125644712
16266	6.559765281	5.125244844
16267	6.559364623	5.125040011
16268	6.558651561	5.124605811
16269	6.55749927	5.123943181
16270	6.557210216	5.123673042
16271	6.556674717	5.123382281
16272	6.556164857	5.122926975
16273	6.555735831	5.122597397
16274	6.554939593	5.12191726
16275	6.554347772	5.121463583
16276	6.553722582	5.120852605
16277	6.552967172	5.120231362
16278	6.552018069	5.119650793
16279	6.551151402	5.118794321
16280	6.550851822	5.118567098
16281	6.550325898	5.118288586
16282	6.549381157	5.117713572
16283	6.548694954	5.117266945
16284	6.548103045	5.116733176
16285	6.547672451	5.116442153
16286	6.546732267	5.115764424
16287	6.545966903	5.115325393
16288	6.545171825	5.114575073
16289	6.544624336	5.114235329
16290	6.543850482	5.113797501
16291	6.543201711	5.113332262
16292	6.542779789	5.112926214
16293	6.542376887	5.112504463
16294	6.541935322	5.112195139
16295	6.541288838	5.111704882
16296	6.540672411	5.111109484
16297	6.540368744	5.110819949
16298	6.539596478	5.110231352
16299	6.538863383	5.109727849
16300	6.537666564	5.108904272
16301	6.537379912	5.108736748
16302	6.536387775	5.108012223
16303	6.535924714	5.107670585
16304	6.535264116	5.107096013
16305	6.534847418	5.106801559
16306	6.534019433	5.105978926
16307	6.53351733	5.105601129
16308	6.532809939	5.105114893
16309	6.531836576	5.104265313
16310	6.531455602	5.103890141
16311	6.53071903	5.103323843
16312	6.530252334	5.102911397
16313	6.529636937	5.102258072
16314	6.529323749	5.102028625
16315	6.528805387	5.101604914
16316	6.527987459	5.10110212
16317	6.527410091	5.100639377
16318	6.526363631	5.099782625
16319	6.526001854	5.099393775
16320	6.525633715	5.099127145
16321	6.525258958	5.098856301
16322	6.524625127	5.09831844
16323	6.524247629	5.098038827
16324	6.52328528	5.09743916
16325	6.522602358	5.097109335
16326	6.522334149	5.096893105
16327	6.521532933	5.096096134
16328	6.521052415	5.095604105
16329	6.520398224	5.09521378
16330	6.520001207	5.094907263
16331	6.519307924	5.094414055
16332	6.518352453	5.093723032
16333	6.517836665	5.093308044
16334	6.517327739	5.092753212
16335	6.517110216	5.09255247
16336	6.516586801	5.092238878
16337	6.51563675	5.091488205
16338	6.515215787	5.091201745
16339	6.514535743	5.090656728
16340	6.514368631	5.090531047
16341	6.514209332	5.090414434
16342	6.513722908	5.089917595
16343	6.513189322	5.089422291
16344	6.512616857	5.088896767
16345	6.511619164	5.087996995
16346	6.510821599	5.087476579
16347	6.510517525	5.087168353
16348	6.509905292	5.086691486
16349	6.509311007	5.086193078
16350	6.50822833	5.085583414
16351	6.507317183	5.084775068
16352	6.506960368	5.084412971
16353	6.506583752	5.084080254
16354	6.506251017	5.0838223
16355	6.50536743	5.082971537
16356	6.504416884	5.082220215
16357	6.504289459	5.082112766
16358	6.504102206	5.081968831
16359	6.503858927	5.081711631
16360	6.502990665	5.080898372
16361	6.50201974	5.080160762
16362	6.501252694	5.079427373
16363	6.501121283	5.079310235
16364	6.500456215	5.078724429
16365	6.499945656	5.078269575
16366	6.49902453	5.077714655
16367	6.498210379	5.077078785
16368	6.497270414	5.07637238
16369	6.49653877	5.075887824
16370	6.49588737	5.075332896
16371	6.495522736	5.075056773
16372	6.494972305	5.074590559
16373	6.494681222	5.074385951
16374	6.494283315	5.074044984
16375	6.493496744	5.073612863
16376	6.492886488	5.073202229
16377	6.492291569	5.072754412
16378	6.491802805	5.072337814
16379	6.491475875	5.072023531
16380	6.490350266	5.071291994
16381	6.489750678	5.070782336
16382	6.489291978	5.070287821
16383	6.488237746	5.069438157
16384	6.487363956	5.06865219
16385	6.487033015	5.068332518
16386	6.486439107	5.067814728
16387	6.485793047	5.067365774
16388	6.485521693	5.067196138
16389	6.484996858	5.066722298
16390	6.484523968	5.066213809
16391	6.483918649	5.065695067
16392	6.483230422	5.065056156
16393	6.482458244	5.06443275
16394	6.481530992	5.063765802
16395	6.481329759	5.063627213
16396	6.480691729	5.063127533
16397	6.480288524	5.062731868
16398	6.479835781	5.062303798
16399	6.478939136	5.061501476
16400	6.47852893	5.061170747
16401	6.477112319	5.059910509
16402	6.476508812	5.059481844
16403	6.476060696	5.05915308
16404	6.475699534	5.058869648
16405	6.475217014	5.058505688
16406	6.474015405	5.057791
16407	6.473238067	5.057372735
16408	6.472745786	5.056981924
16409	6.471715843	5.056325453
16410	6.471274746	5.056011467
16411	6.47001872	5.054987307
16412	6.469593148	5.054549447
16413	6.468614082	5.054003546
16414	6.468463876	5.053883572
16415	6.468136453	5.05359476
16416	6.46787574	5.053404405
16417	6.466846485	5.052708181
16418	6.466497025	5.052327381
16419	6.466230758	5.052147711
16420	6.465593174	5.051643517
16421	6.46499949	5.051171923
16422	6.464284228	5.050713098
16423	6.463434925	5.050238071
16424	6.462637056	5.049666328
16425	6.461767813	5.049137862
16426	6.461287197	5.048733431
16427	6.460591224	5.048141212
16428	6.459953093	5.04773149
16429	6.459453055	5.047338091
16430	6.459072641	5.047059218
16431	6.45846984	5.046545099
16432	6.458372997	5.046459292
16433	6.457623547	5.046013564
16434	6.457329743	5.045740702
16435	6.456483576	5.045167108
16436	6.456219908	5.044970858
16437	6.455805168	5.044677203
16438	6.455212634	5.044327681
16439	6.454398292	5.044026835
